-3.02267,-1.92015,1.30705,2.9354,0,-2.25433,-1.28026,1.32098,0.796746,0
-3.98909,-2.16139,1.39558,-2.86993,0,-3.02267,-1.92015,1.30705,2.9354,0
-4.14074,-3.02163,1.88239,-1.76055,0,-3.98909,-2.16139,1.39558,-2.86993,0
-5.09169,-3.31745,1.79188,-2.29664,0,-4.14074,-3.02163,1.88239,-1.76055,0
-4.83164,-1.80134,0.995,0.40826,0,-3.98909,-2.16139,1.39558,-2.86993,0
-1.46994,-0.992796,0.771349,-3.00819,0,-2.25433,-1.28026,1.32098,0.796746,0
-5.10207,-0.889187,1.30297,-2.25598,0,-4.83164,-1.80134,0.995,0.40826,0
-3.39612,-3.67701,1.75585,0.413284,0,-4.14074,-3.02163,1.88239,-1.76055,0
-0.781538,-1.68385,0.991692,0.256884,0,-1.46994,-0.992796,0.771349,-3.00819,0
-5.17982,0.107694,1.3165,-0.473456,0,-5.10207,-0.889187,1.30297,-2.25598,0
-1.77186,-0.0835324,1.05785,-1.02579,0,-1.46994,-0.992796,0.771349,-3.00819,0
-0.984118,0.52401,1.15958,2.86486,0,-1.77186,-0.0835324,1.05785,-1.02579,0
-1.01523,1.49331,1.4035,-1.6638,0,-0.984118,0.52401,1.15958,2.86486,0
-3.58963,-4.63706,1.55371,1.32107,0,-3.39612,-3.67701,1.75585,0.413284,0
-1.25607,2.44892,1.2338,-0.0959032,0,-1.01523,1.49331,1.4035,-1.6638,0
-5.26555,1.0677,1.58302,0.708333,0,-5.17982,0.107694,1.3165,-0.473456,0
-0.0154975,1.51556,1.40929,0.459757,0,-1.01523,1.49331,1.4035,-1.6638,0
-0.692591,2.8181,1.97284,2.66651,0,-1.25607,2.44892,1.2338,-0.0959032,0
-1.98281,3.13127,1.31282,2.33969,0,-1.25607,2.44892,1.2338,-0.0959032,0
0.968959,1.3586,1.48809,-2.41721,0,-0.0154975,1.51556,1.40929,0.459757,0
-1.89924,4.09925,1.0761,-1.65298,0,-1.98281,3.13127,1.31282,2.33969,0
-2.63617,-4.92117,1.65464,-0.140081,0,-3.58963,-4.63706,1.55371,1.32107,0
-2.72213,4.6515,0.942439,-1.84669,0,-1.89924,4.09925,1.0761,-1.65298,0
-3.56571,5.16816,1.08884,1.86269,0,-2.72213,4.6515,0.942439,-1.84669,0
-1.73371,0.0389792,1.46206,-0.590717,0,-1.77186,-0.0835324,1.05785,-1.02579,0
-0.079724,3.58744,2.15315,-0.782132,0,-0.692591,2.8181,1.97284,2.66651,0
-1.67209,-5.1496,1.79015,1.55948,0,-2.63617,-4.92117,1.65464,-0.140081,0
0.723216,4.1624,1.99595,1.20216,0,-0.079724,3.58744,2.15315,-0.782132,0
-0.972661,-0.942586,0.875893,0.298208,0,-1.46994,-0.992796,0.771349,-3.00819,0
-4.23034,5.65051,1.65946,-1.16058,0,-3.56571,5.16816,1.08884,1.86269,0
-2.82617,-2.89109,1.32476,-0.605274,0,-3.02267,-1.92015,1.30705,2.9354,0
-3.7009,-1.76248,2.26611,2.46367,0,-3.98909,-2.16139,1.39558,-2.86993,0
1.58375,4.21362,1.48915,0.0078313,0,0.723216,4.1624,1.99595,1.20216,0
2.4113,4.77432,1.51694,-0.367617,0,1.58375,4.21362,1.48915,0.0078313,0
-4.87358,4.97292,2.01601,2.47589,0.000261553,-4.23034,5.65051,1.65946,-1.16058,0
