-5.62105,-1.48958,0.775133,-2.06999,0,-5.75429,-1.72711,1.73733,-1.66621,0
-4.81487,-2.06933,0.657028,-1.62481,0,-5.62105,-1.48958,0.775133,-2.06999,0
-4.82074,-2.86604,0.721994,-0.656253,0,-4.81487,-2.06933,0.657028,-1.62481,0
-4.57769,-3.68431,1.24291,-3.02476,0,-4.82074,-2.86604,0.721994,-0.656253,0
-4.85025,-3.67992,1.9199,2.93487,0,-4.57769,-3.68431,1.24291,-3.02476,0
-5.03612,-3.9374,2.11428,-1.74736,0,-4.85025,-3.67992,1.9199,2.93487,0
-4.16175,-1.31216,0.667753,2.08988,0,-4.81487,-2.06933,0.657028,-1.62481,0
-3.16211,-1.29849,0.691127,2.58209,0,-4.16175,-1.31216,0.667753,2.08988,0
-6.11248,-0.618876,0.794708,-2.76666,0,-5.62105,-1.48958,0.775133,-2.06999,0
-2.17679,-1.16921,0.802609,-1.73086,0,-3.16211,-1.29849,0.691127,2.58209,0
-5.48133,-4.57571,1.48632,-2.20937,0,-5.03612,-3.9374,2.11428,-1.74736,0
-1.61374,-0.345545,0.870024,1.62761,0,-2.17679,-1.16921,0.802609,-1.73086,0
-0.769049,0.189702,0.866348,0.9465,0,-1.61374,-0.345545,0.870024,1.62761,0
-4.78262,-5.21552,1.80639,0.289345,0,-5.48133,-4.57571,1.48632,-2.20937,0
-1.81807,-2.09947,0.725615,-1.05072,0,-2.17679,-1.16921,0.802609,-1.73086,0
-5.99866,-3.74231,2.30257,2.45271,0,-5.03612,-3.9374,2.11428,-1.74736,0
-1.39544,-2.99862,0.839269,0.902139,0,-1.81807,-2.09947,0.725615,-1.05072,0
-1.23653,-0.61594,1.7558,-0.57408,0,-1.61374,-0.345545,0.870024,1.62761,0
-0.240381,1.00669,1.09666,-2.12213,0,-0.769049,0.189702,0.866348,0.9465,0
-0.552635,-3.53216,0.91012,-2.73967,0,-1.39544,-2.99862,0.839269,0.902139,0
-6.31375,0.320181,1.07338,2.92804,0,-6.11248,-0.618876,0.794708,-2.76666,0
-0.790389,-4.47658,0.683082,2.01528,0,-0.552635,-3.53216,0.91012,-2.73967,0
-6.09477,-5.35522,1.35959,0.15385,0,-5.48133,-4.57571,1.48632,-2.20937,0
-0.710575,1.80151,1.48029,3.14023,0,-0.240381,1.00669,1.09666,-2.12213,0
-2.11245,-1.01193,1.41511,-2.73815,0,-2.17679,-1.16921,0.802609,-1.73086,0
0.700872,1.32692,0.989444,1.52378,0,-0.240381,1.00669,1.09666,-2.12213,0
-5.61545,0.860665,1.54269,1.91976,0,-6.31375,0.320181,1.07338,2.92804,0
1.69553,1.34161,0.887227,-0.29506,0,0.700872,1.32692,0.989444,1.52378,0
2.68283,1.20476,0.96786,1.94551,0,1.69553,1.34161,0.887227,-0.29506,0
-4.69276,0.728587,1.9049,-1.03282,0,-5.61545,0.860665,1.54269,1.91976,0
-5.92567,-3.51217,1.33216,0.844841,0,-5.99866,-3.74231,2.30257,2.45271,0
-1.59963,-0.888013,1.62072,-2.99934,0,-1.23653,-0.61594,1.7558,-0.57408,0
-4.53306,-3.83617,2.05619,-0.434232,0,-4.85025,-3.67992,1.9199,2.93487,0
3.22826,2.04281,0.981509,0.681861,0,2.68283,1.20476,0.96786,1.94551,0
-4.52658,1.71427,1.87654,-2.53819,0,-4.69276,0.728587,1.9049,-1.03282,0
3.8413,2.8306,1.04126,0.322089,0,3.22826,2.04281,0.981509,0.681861,0
-0.664633,2.78993,1.33561,-2.37893,0,-0.710575,1.80151,1.48029,3.14023,0
-0.383036,-4.58173,1.59028,-3.04174,0,-0.790389,-4.47658,0.683082,2.01528,0
-1.056,1.49621,1.19047,2.29252,0,-0.710575,1.80151,1.48029,3.14023,0
-0.701179,-2.3071,1.03878,-0.831039,0,-1.39544,-2.99862,0.839269,0.902139,0
-4.45655,2.6953,2.05732,0.304712,0,-4.52658,1.71427,1.87654,-2.53819,0
4.72711,3.14543,1.38218,-1.47754,0,3.8413,2.8306,1.04126,0.322089,0
1.89474,1.92702,0.588816,-2.86168,0,1.69553,1.34161,0.887227,-0.29506,0
-0.980663,3.73726,1.28388,-0.255575,0,-0.664633,2.78993,1.33561,-2.37893,0
-2.30381,0.378178,0.864666,2.89618,0,-1.61374,-0.345545,0.870024,1.62761,0
4.08835,3.85119,1.68859,-2.17814,0,4.72711,3.14543,1.38218,-1.47754,0
-5.00363,-1.51592,2.32578,2.88227,0,-5.75429,-1.72711,1.73733,-1.66621,0
-4.44467,1.08769,1.73355,-0.430012,0,-4.69276,0.728587,1.9049,-1.03282,0
-1.48675,-2.97314,1.07452,-2.49605,0,-1.39544,-2.99862,0.839269,0.902139,0
-3.93642,-3.36054,2.35697,0.746689,0,-4.53306,-3.83617,2.05619,-0.434232,0
-1.7929,1.60257,1.85805,2.33624,0,-1.056,1.49621,1.19047,2.29252,0
-4.37291,1.96004,0.919471,-2.95534,0,-4.52658,1.71427,1.87654,-2.53819,0
-3.6821,2.17104,1.60939,2.65913,0,-4.52658,1.71427,1.87654,-2.53819,0
-0.0553542,3.89193,1.63012,2.67377,0,-0.980663,3.73726,1.28388,-0.255575,0
-5.3225,-4.68962,1.81445,2.26329,0,-5.48133,-4.57571,1.48632,-2.20937,0
-0.413276,-3.84105,1.48848,-0.512089,0,-0.552635,-3.53216,0.91012,-2.73967,0
0.253287,4.83301,1.4919,-1.24747,0,-0.0553542,3.89193,1.63012,2.67377,0
-3.30399,-1.13806,1.01364,-1.09788,0,-3.16211,-1.29849,0.691127,2.58209,0
-2.27943,-0.557099,1.82361,2.79303,0,-2.11245,-1.01193,1.41511,-2.73815,0
-3.10677,-0.0281819,2.01272,1.54845,0,-2.27943,-0.557099,1.82361,2.79303,0
-5.14636,-0.532947,0.551311,-1.34399,0,-6.11248,-0.618876,0.794708,-2.76666,0
3.53998,4.53491,1.20711,2.07966,0,4.08835,3.85119,1.68859,-2.17814,0
-3.80731,-5.40059,1.92694,-0.91526,0.00738825,-4.78262,-5.21552,1.80639,0.289345,0
