-2.37886,4.28505,1.41602,-0.515131,0.126798,-1.74599,4.02659,2.14587,-2.02179,0
-2.92832,5.02803,1.79822,2.77847,1.06885,-2.37886,4.28505,1.41602,-0.515131,0.126798
-3.6627,5.3766,1.21584,-0.385535,1.10538,-2.92832,5.02803,1.79822,2.77847,1.06885
-0.927444,3.62449,1.73564,-1.33803,2.08448,-1.74599,4.02659,2.14587,-2.02179,0
-2.99485,3.54624,1.68937,0.430422,0.691064,-2.37886,4.28505,1.41602,-0.515131,0.126798
-3.94054,6.30556,1.46049,-0.0606326,1.16691,-3.6627,5.3766,1.21584,-0.385535,1.10538
-3.92984,3.1934,1.65347,0.208003,0.896814,-2.99485,3.54624,1.68937,0.430422,0.691064
-4.65177,6.59238,0.818712,-0.127227,1.17585,-3.94054,6.30556,1.46049,-0.0606326,1.16691
-3.94382,2.19373,1.63173,2.52946,0.915703,-3.92984,3.1934,1.65347,0.208003,0.896814
-4.52426,1.38129,1.57672,-0.719861,0.926837,-3.94382,2.19373,1.63173,2.52946,0.915703
-0.396703,3.14091,2.43167,-0.760554,3.26243,-0.927444,3.62449,1.73564,-1.33803,2.08448
0.443857,3.61294,2.16589,-2.36119,3.6002,-0.396703,3.14091,2.43167,-0.760554,3.26243
-4.31268,0.643412,0.935804,-2.29444,0.9425,-4.52426,1.38129,1.57672,-0.719861,0.926837
-3.8346,-0.233468,0.986053,2.73432,0.943068,-4.31268,0.643412,0.935804,-2.29444,0.9425
1.0334,3.615,1.35815,2.31788,3.65466,0.443857,3.61294,2.16589,-2.36119,3.6002
