-2.76773e-11,2.48133e-11,0.13,-1.11171e-17
-3.88685e-11,1.15919e-11,0.13,-1.32904e-17
-2.76773e-11,2.48133e-11,0.13,-1.59831e-17
-3.88685e-11,1.15919e-11,0.13,-1.81881e-17
-2.76773e-11,2.48133e-11,0.13,-2.08746e-17
-3.88685e-11,1.15919e-11,0.13,-2.30976e-17
-2.76773e-11,2.48133e-11,0.13,-2.57773e-17
-3.88685e-11,1.15919e-11,0.13,-2.79459e-17
-2.76773e-11,2.48133e-11,0.13,-3.06376e-17
-3.88685e-11,1.15919e-11,0.13,-3.28097e-17
-2.76773e-11,2.48133e-11,0.13,-3.54749e-17
-3.88685e-11,1.15919e-11,0.13,-3.76351e-17
-2.76773e-11,2.48133e-11,0.13,-4.03207e-17
-3.88685e-11,1.15919e-11,0.13,-4.24881e-17
-2.76773e-11,2.48133e-11,0.13,-4.52122e-17
-3.88685e-11,1.15919e-11,0.13,-4.73508e-17
-2.76774e-11,2.48133e-11,0.13,-5.0059e-17
-3.88686e-11,1.15919e-11,0.13,-5.22152e-17
0.000153688,9.98348e-09,0.137698,-4.56689e-09
0.0166167,5.20709e-06,0.239227,1.19061e-07
0.0629686,5.27274e-05,0.388944,8.41169e-06
0.10151,0.000178102,0.535092,8.84904e-06
0.12062,0.000299799,0.653385,-0.00289527
0.12564,-0.0011239,0.73733,-0.0260416
0.12427,-0.00495659,0.788738,-0.0631503
0.121933,-0.0100281,0.815331,-0.105614
0.121134,-0.0153212,0.825939,-0.1494
0.122106,-0.0220396,0.82823,-0.20811
0.123366,-0.0316497,0.825292,-0.276442
0.12332,-0.0413706,0.820392,-0.345348
0.122367,-0.0495731,0.816047,-0.41196
0.12054,-0.0581934,0.813211,-0.48962
0.116891,-0.0684344,0.810719,-0.571685
0.111509,-0.0776598,0.808705,-0.650215
0.105841,-0.084962,0.807589,-0.722075
0.0998157,-0.0920288,0.807978,-0.801563
0.0920309,-0.100461,0.807892,-0.884821
0.0832091,-0.10769,0.807471,-0.964134
0.0749382,-0.113046,0.807379,-1.03685
0.0665249,-0.118154,0.808213,-1.11737
0.0562686,-0.123872,0.808276,-1.20114
0.0455509,-0.128084,0.807839,-1.28064
0.0360342,-0.130664,0.807749,-1.3537
0.026387,-0.132986,0.808495,-1.43476
0.0148914,-0.135219,0.808465,-1.51859
0.00345676,-0.13587,0.80794,-1.59783
-0.006328,-0.135356,0.807867,-1.67093
-0.0163905,-0.134587,0.808521,-1.75229
-0.0281126,-0.133088,0.808438,-1.83607
-0.039134,-0.130118,0.807885,-1.91502
-0.0481744,-0.126612,0.807719,-1.98729
-0.0572436,-0.12283,0.808398,-2.06752
-0.0678374,-0.117849,0.808341,-2.15058
-0.0773449,-0.111648,0.80783,-2.22909
-0.0848921,-0.105516,0.807853,-2.30202
-0.0926681,-0.0989525,0.808495,-2.38361
-0.101341,-0.0907847,0.808409,-2.46732
-0.108463,-0.0819012,0.807856,-2.54604
-0.113634,-0.0738017,0.807522,-2.61717
-0.118424,-0.0657317,0.808213,-2.69546
-0.12396,-0.0557162,0.808206,-2.77735
-0.128079,-0.0451611,0.807746,-2.85528
-0.130973,-0.0363264,0.808397,-2.92608
-0.169963,-0.0773501,0.812176,-3.00505
-0.300833,-0.197475,0.799991,-3.03924
-0.441445,-0.323274,0.793038,-3.07257
-0.541278,-0.41688,0.793831,-3.0978
-0.597193,-0.471496,0.79735,-3.1151
-0.62226,-0.496078,0.800806,-3.12735
-0.631055,-0.503612,0.803228,-3.13598
-0.63306,-0.503703,0.804711,3.14152
-0.63944,-0.501924,0.813456,3.1382
-0.675059,-0.498966,0.827729,3.13617
-0.728414,-0.492722,0.845778,3.13479
-0.783249,-0.482002,0.866706,3.13358
-0.834797,-0.467281,0.888676,3.13213
-0.881464,-0.45022,0.910613,3.13026
-0.925263,-0.431732,0.932137,3.12784
-0.968169,-0.412551,0.95273,3.1249
-1.00998,-0.393422,0.972682,3.12149
-1.05178,-0.374217,0.992142,3.11768
-1.09352,-0.355132,1.01117,3.11355
-1.13518,-0.336025,1.03019,3.10916
-1.17759,-0.316628,1.04932,3.10455
-1.22061,-0.296945,1.0685,3.09979
-1.26314,-0.277435,1.08758,3.09494
-1.30522,-0.257998,1.10684,3.09001
-1.34775,-0.238436,1.12601,3.08505
-1.38974,-0.219101,1.14508,3.08008
-1.43153,-0.199776,1.1643,3.0751
-1.47399,-0.180218,1.1835,3.07012
-1.51581,-0.161052,1.20209,3.06521
-1.55467,-0.146728,1.22064,3.06024
-1.58986,-0.14564,1.23957,3.05482
-1.62183,-0.159497,1.25885,3.04891
-1.6514,-0.18475,1.27799,3.04266
-1.67895,-0.216261,1.29713,3.03606
-1.70579,-0.251169,1.3164,3.02912
-1.73264,-0.287553,1.33562,3.02189
-1.75902,-0.323674,1.35471,3.01446
-1.78537,-0.359935,1.37405,3.00678
-1.81224,-0.396596,1.39348,2.99891
-1.83895,-0.432984,1.41278,2.99096
-1.86544,-0.469254,1.43223,2.98289
-1.89193,-0.505376,1.45146,2.97479
-1.9182,-0.541378,1.47087,2.96663
-1.94498,-0.578001,1.49043,2.9584
-1.97181,-0.614591,1.50979,2.95019
-1.99829,-0.65093,1.52924,2.94196
-2.02503,-0.687575,1.54885,2.9337
-2.04866,-0.71985,1.56591,2.92645
-2.078,-0.760059,1.58728,2.91726
-2.10306,-0.79149,1.60805,2.90812
-2.12804,-0.809319,1.6325,2.89664
-2.15286,-0.811008,1.66032,2.88238
-2.17692,-0.79937,1.69192,2.86506
-2.2009,-0.778875,1.72616,2.84481
-2.2242,-0.754245,1.76183,2.82219
-2.24705,-0.728048,1.79856,2.7975
-2.27,-0.70126,1.83584,2.77114
-2.29297,-0.674288,1.87314,2.74358
-2.31574,-0.647361,1.91026,2.71516
-2.33839,-0.620371,1.94764,2.68598
-2.36132,-0.592971,1.98472,2.65638
-2.38373,-0.565838,2.02154,2.62659
-2.40594,-0.538774,2.05847,2.5966
-2.42839,-0.511402,2.09535,2.56651
-2.4505,-0.484248,2.13196,2.5365
-2.47242,-0.457212,2.16888,2.50642
-2.49462,-0.429905,2.20572,2.47638
-2.51628,-0.403065,2.24191,2.44663
-2.53729,-0.376882,2.27759,2.41716
-2.55792,-0.350758,2.30881,2.38905
-2.5789,-0.322278,2.33059,2.36391
-2.60111,-0.289737,2.34209,2.34249
-2.62483,-0.253185,2.3449,2.32494
-2.64991,-0.213813,2.34156,2.31105
-2.67556,-0.173418,2.33431,2.30039
-2.70237,-0.131621,2.3246,2.29242
-2.72989,-0.0892351,2.31392,2.28662
-2.75722,-0.0474561,2.30303,2.28249
-2.78474,-0.00566655,2.29214,2.27961
-2.81228,0.0358828,2.2816,2.27762
-2.83937,0.0766294,2.27143,2.27623
-2.86659,0.117411,2.26148,2.27522
-2.89349,0.157631,2.25175,2.27443
-2.92054,0.198007,2.24198,2.27374
-2.94815,0.23914,2.23209,2.27307
-2.97597,0.280524,2.22235,2.27237
-3.00308,0.32085,2.21285,2.27163
-3.03013,0.361119,2.20319,2.27082
-3.05781,0.402262,2.19345,2.26991
-3.08457,0.443007,2.18469,2.26575
-3.10747,0.484203,2.17728,2.25181
-3.1254,0.528152,2.1708,2.22364
-3.13891,0.576112,2.16485,2.17988
-3.1488,0.627053,2.15934,2.1221
-3.15583,0.678655,2.15419,2.05183
-3.16135,0.730951,2.14912,1.97055
-3.16566,0.783884,2.14409,1.88086
-3.16842,0.835587,2.13922,1.78469
-3.17037,0.886246,2.13434,1.68303
-3.1714,0.936029,2.12943,1.57787
-3.17156,0.983679,2.12451,1.47
-3.17158,1.02988,2.11947,1.35974
-3.17151,1.07509,2.11441,1.24818
-3.17124,1.11812,2.10942,1.13592
-3.17163,1.1592,2.10447,1.02308
-3.17256,1.1984,2.09956,0.910385
-3.17454,1.23593,2.09462,0.797194
-3.17796,1.27307,2.08959,0.683348
-3.18217,1.30912,2.08462,0.570173
-3.18745,1.34408,2.07982,0.457358
-3.19291,1.37644,2.07502,0.368994
-3.19721,1.41308,2.06902,0.301659
-3.1994,1.45456,2.062,0.263878
-3.19978,1.50083,2.05436,0.255133
-3.19924,1.55012,2.04645,0.272758
-3.19814,1.60272,2.03821,0.313751
-3.1971,1.65852,2.03002,0.373328
-3.19715,1.71554,2.02181,0.447222
-3.19827,1.77369,2.01352,0.532346
-3.20062,1.83279,2.00536,0.625265
-3.20466,1.89157,1.99722,0.723802
-3.21012,1.95044,1.98899,0.826564
-3.217,2.00933,1.98088,0.931794
-3.22543,2.06677,1.97284,1.03843
-3.2349,2.12306,1.9647,1.14628
-3.24519,2.17876,1.95661,1.2546
-3.25639,2.23269,1.9486,1.36279
-3.26804,2.28477,1.94053,1.47113
-3.2799,2.33592,1.9324,1.57926
-3.29212,2.38447,1.92497,1.68487
-3.30344,2.42966,1.91991,1.78287
-3.31293,2.47409,1.91767,1.86884
-3.32063,2.51829,1.91831,1.94077
-3.32673,2.56353,1.92128,1.99839
-3.33161,2.60952,1.92587,2.04261
-3.33523,2.65567,1.93171,2.07506
-3.33796,2.70324,1.93813,2.09761
-3.33989,2.75118,1.94482,2.11222
-3.34099,2.79909,1.95165,2.12069
-3.34157,2.84801,1.95845,2.1246
-3.34174,2.89732,1.96511,2.12527
-3.34142,2.94643,1.97174,2.12376
-3.34089,2.99567,1.97831,2.12087
-3.34013,3.04475,1.98484,2.11719
-3.33919,3.09445,1.99131,2.11313
-3.33826,3.14458,1.99762,2.10899
-3.33715,3.19363,2.00401,2.10494
-3.33598,3.24289,2.01043,2.10106
-3.33489,3.29284,2.01685,2.0974
-3.33378,3.34231,2.02322,2.09395
-3.33011,3.38672,2.03075,2.0895
-3.31555,3.41858,2.04124,2.08286
-3.28732,3.43567,2.05427,2.07359
-3.24948,3.44182,2.06865,2.06155
-3.2055,3.44172,2.08395,2.04682
-3.15854,3.43847,2.09945,2.02988
-3.1103,3.43423,2.11527,2.01089
-3.06062,3.42954,2.1314,1.99028
-3.01086,3.42468,2.14746,1.96853
-2.96131,3.41996,2.16363,1.94584
-2.91137,3.41516,2.17988,1.92255
-2.86199,3.41029,2.19598,1.89892
-2.81263,3.40549,2.21218,1.87499
-2.76256,3.40055,2.22862,1.85079
-2.71187,3.39542,2.24509,1.82652
-2.66164,3.39024,2.26141,1.80231
-2.612,3.38509,2.27763,1.77813
-2.56191,3.37992,2.29403,1.75389
-2.51357,3.37475,2.30962,1.73074
-2.46205,3.36914,2.32621,1.70586
-2.41354,3.36394,2.34112,1.68107
-2.36418,3.35939,2.35416,1.65412
-2.31408,3.35555,2.36527,1.62439
-2.26238,3.35238,2.37489,1.59142
-2.20882,3.34956,2.38345,1.55541
-2.15486,3.34677,2.39128,1.5169
-2.10066,3.34396,2.39877,1.47608
-2.04561,3.34104,2.40615,1.43322
-1.98972,3.33781,2.41357,1.38874
-1.93352,3.33418,2.42099,1.34324
-1.87827,3.3302,2.42841,1.29711
-1.82325,3.32599,2.43585,1.25047
-1.76864,3.32155,2.44322,1.20377
-1.71435,3.31676,2.45069,1.1568
-1.65896,3.31173,2.45824,1.10944
-1.60327,3.30635,2.46574,1.06214
-1.54846,3.30054,2.47327,1.01493
-1.49342,3.29452,2.48086,0.967527
-1.43853,3.28841,2.48836,0.920342
-1.38451,3.28192,2.4958,0.873382
-1.33416,3.27664,2.50142,0.823651
-1.29751,3.27812,2.50287,0.766342
-1.27815,3.28973,2.49938,0.698951
-1.27304,3.31146,2.49129,0.620558
-1.27716,3.34012,2.47968,0.531509
-1.28617,3.37106,2.46575,0.433675
-1.2984,3.40144,2.45009,0.327468
-1.3134,3.4306,2.43365,0.214471
-1.33006,3.45804,2.41706,0.0965906
-1.34849,3.48404,2.40043,-0.025644
-1.36936,3.50957,2.38396,-0.151364
-1.39226,3.53494,2.36789,-0.279109
-1.41701,3.56019,2.35199,-0.40865
-1.44433,3.58605,2.33612,-0.539908
