-3.16884,0.482395,1.1141,-0.0370991,0,-2.18084,0.560826,1.24717,-0.491092,0
-3.83427,1.2286,1.13357,0.895485,0,-3.16884,0.482395,1.1141,-0.0370991,0
-3.25521,1.87298,1.63303,-0.52292,0,-3.83427,1.2286,1.13357,0.895485,0
-3.65859,2.78669,1.68212,2.92291,0,-3.25521,1.87298,1.63303,-0.52292,0
-4.23251,3.57471,1.45929,-3.06605,0,-3.65859,2.78669,1.68212,2.92291,0
-4.84819,4.26632,1.08165,0.880268,0.0127455,-4.23251,3.57471,1.45929,-3.06605,0
-4.66945,0.699345,1.28313,-0.134921,0,-3.83427,1.2286,1.13357,0.895485,0
-2.14429,-0.393868,1.54251,-2.27614,0,-2.18084,0.560826,1.24717,-0.491092,0
-1.16606,-0.545419,1.4008,-1.11862,0,-2.14429,-0.393868,1.54251,-2.27614,0
-0.456073,-1.24062,1.51315,2.01702,0,-1.16606,-0.545419,1.4008,-1.11862,0
-5.67788,4.11281,1.61836,-1.95092,0.0127455,-4.84819,4.26632,1.08165,0.880268,0.0127455
-0.466313,0.134129,1.62119,0.428726,0,-1.16606,-0.545419,1.4008,-1.11862,0
-2.99531,-0.184943,2.02429,2.26534,0,-2.14429,-0.393868,1.54251,-2.27614,0
-3.36185,-1.11501,2.04929,-1.24746,0,-2.99531,-0.184943,2.02429,2.26534,0
-4.0245,-1.83715,1.85078,2.70562,0,-3.36185,-1.11501,2.04929,-1.24746,0
