-1.40104,5.75965,1.77919,0.0974886,0,-0.545483,5.27405,1.5997,2.28377,0
-2.39789,5.6916,1.81992,-0.145222,0,-1.40104,5.75965,1.77919,0.0974886,0
-3.02253,6.38966,1.46986,-2.34552,0,-2.39789,5.6916,1.81992,-0.145222,0
-3.80358,6.20425,0.873565,-1.96629,0,-3.02253,6.38966,1.46986,-2.34552,0
-4.80294,6.23275,0.851967,-2.03051,0,-3.80358,6.20425,0.873565,-1.96629,0
-5.79219,6.37551,0.82018,2.83105,0,-4.80294,6.23275,0.851967,-2.03051,0
-5.82827,5.42447,1.12714,3.13962,0,-5.79219,6.37551,0.82018,2.83105,0
-6.54066,4.75858,0.905571,-0.668082,0,-5.82827,5.42447,1.12714,3.13962,0
-5.74607,4.65772,0.306861,-2.14225,0,-6.54066,4.75858,0.905571,-0.668082,0
-4.94509,4.58718,0.901378,2.83448,0,-5.74607,4.65772,0.306861,-2.14225,0
-5.15477,4.80072,1.41349,0.929496,0,-4.94509,4.58718,0.901378,2.83448,0
-4.41348,3.74155,0.853328,-2.09056,0,-4.94509,4.58718,0.901378,2.83448,0
0.37827,5.57598,1.83533,0.389657,0,-0.545483,5.27405,1.5997,2.28377,0
0.943711,4.75689,1.93219,-2.96252,0,0.37827,5.57598,1.83533,0.389657,0
-4.48091,2.81049,1.2119,0.587029,0,-4.41348,3.74155,0.853328,-2.09056,0
-4.06421,1.90311,1.26687,2.68813,0,-4.48091,2.81049,1.2119,0.587029,0
1.07591,3.77187,2.04288,0.111209,0,0.943711,4.75689,1.93219,-2.96252,0
-6.39533,4.71577,1.21881,-1.11358,0,-6.54066,4.75858,0.905571,-0.668082,0
0.71793,2.8452,2.15745,-0.485187,0,1.07591,3.77187,2.04288,0.111209,0
1.5461,2.28632,2.19983,1.19905,0,0.71793,2.8452,2.15745,-0.485187,0
-3.55383,1.05209,1.39053,-0.159696,0,-4.06421,1.90311,1.26687,2.68813,0
-2.61687,1.34694,1.20301,1.74896,0,-3.55383,1.05209,1.39053,-0.159696,0
-3.90915,0.119006,1.4462,-0.650788,0,-3.55383,1.05209,1.39053,-0.159696,0
